"","date","unit_session_id","Age","BHI_A_1_r","BHI_A_2_r","BHI_A_3","BHI_A_4","BHI_C_1","BHI_C_2_r","BHI_C_3","BHI_C_4_r","BHI_E_1","BHI_E_2_r","BHI_E_3_r","BHI_E_4","BHI_HH_1","BHI_HH_2_r","BHI_HH_3_r","BHI_HH_4_r","BHI_O_1","BHI_O_2_r","BHI_O_3","BHI_O_4","BHI_X_1_r","BHI_X_2","BHI_X_3","BHI_X_4_r","Corona","Curfew_1","Curfew_1_1","Curfew_1_2","Curfew_2","Curfew_2_1","Curfew_2_2","Curfew_2_3","Gender","Household_Size","Left_Right_Politics","Nationality","Residence","Risk_Duration","Risk_Freq","Risk_Quarantine","survey","ToP_Amount","ToP_Freqency","ToP_Inhouse","ToP_Ratio","Residence_County"
"1207","2020-03-25 21:20:46",5390399,38,"2","4","3","4","4","3","4","1","2","4","5","4","4","1","3","1","5","2","4","5","2","4","5","1","6","1","1","1","1","1","2","2","1","3","3","US","US","10","0","1",2,"4","2","2","2",NA
"1211","2020-03-25 21:49:00",5391271,51,"3","3","2","4","4","4","3","4","5","4","4","3","2","2","2","2","3","1","5","4","4","4","2","2","6","2","","","1","1","2","2","2","1","2","US","SE","","0","2",2,"2","2","3","2",NA
"1214","2020-03-25 22:32:22",5392101,28,"2","2","2","3","5","3","4","2","3","1","4","5","2","1","2","1","4","1","5","4","1","3","4","2","5","1","1","1","1","1","1","2","1","2","3","DE","DE","","0","2",2,"2","2","3","2",NA
"1215","2020-03-25 22:43:57",5392279,23,"4","2","2","4","4","3","5","1","3","3","4","2","5","2","2","2","4","1","4","4","1","3","4","4","2","1","1","2","1","1","1","1","1","5","3","DE","DE","","0","2",2,"2","2","3","2",NA
"1218","2020-03-25 23:06:40",5392616,30,"4","4","3","2","4","3","4","2","3","3","3","2","4","1","1","2","4","1","3","3","1","4","4","1","3","1","1","2","1","1","1","1","1","5","4","AR","AR","6","2","1",2,"3","2","3","2",NA
"1222","2020-03-25 23:34:21",5392945,31,"4","4","2","4","4","2","5","1","5","1","5","4","2","1","1","1","3","1","4","4","1","2","5","1","6","1","1","1","1","1","1","1","1","2","1","US","US","","0","2",2,"2","2","7","2",NA
"1223","2020-03-25 23:45:13",5393042,40,"1","4","2","3","4","3","5","3","1","5","4","1","2","1","1","1","4","1","5","5","1","4","3","2","4","1","1","1","1","1","1","1","1","1","3","DE","CH","","0","2",2,"1","1","2","2",NA
"1224","2020-03-25 23:52:07",5393090,38,"3","3","2","3","3","4","3","3","4","3","3","4","5","1","3","3","4","2","3","4","1","3","3","3","3","2","","","1","1","1","1","1","1","2","DE","DE","","0","2",2,"1","1","3","2",NA
"1225","2020-03-26 00:08:36",5393279,27,"4","4","3","4","3","4","2","4","4","4","4","4","3","2","4","3","1","2","4","3","2","3","4","2","8","2","","","2","","","","1","2","3","KR","US","","0","2",2,"1","1","5","2",NA
"1226","2020-03-26 01:08:54",5394596,20,"2","3","4","4","3","2","4","3","4","4","4","1","4","1","2","1","2","2","4","2","1","4","5","1","7","2","","","1","1","1","2","2","3","8","CA","CA","","1","2",2,"1","1","7","2",NA
"1230","2020-03-26 01:50:57",5394737,33,"2","2","3","2","5","2","4","2","3","2","2","4","4","1","1","2","2","2","2","2","2","4","3","2","4","1","1","1","1","1","1","1","1","3","7","US","US","","0","2",2,"1","1","7","3",NA
"1233","2020-03-26 02:33:08",5394837,29,"3","3","1","4","4","2","4","2","3","4","2","4","4","2","1","2","2","4","3","4","1","3","5","1","7","1","1","1","1","1","1","1","1","2","3","US","US","","0","2",2,"4","3","5","3",NA
"1238","2020-03-26 04:28:04",5395960,29,"5","4","5","2","4","5","4","1","5","1","4","1","1","3","3","5","4","1","5","5","2","1","1","4","8","1","2","2","1","1","1","2","2","2","3","BR","BR","8","0","1",2,"3","3","6","3",NA
"1242","2020-03-26 05:36:50",5396064,33,"4","4","4","2","5","4","4","2","2","1","2","4","2","1","2","2","2","2","4","3","2","1","3","2","7","1","1","1","1","1","1","1","1","3","3","US","US","","1","2",2,"1","1","6","2",NA
"1245","2020-03-26 08:00:02",5396523,32,"2","2","4","3","4","3","3","4","4","3","2","4","3","1","2","2","4","1","4","4","2","4","5","1","8","1","1","1","1","1","1","2","1","2","2","US","DE","","1","2",2,"3","3","4","3",NA
"1253","2020-03-26 10:12:29",5397206,26,"3","2","3","2","4","2","5","2","4","2","4","4","4","1","2","1","4","1","4","3","1","4","4","2","6","1","1","1","1","1","1","1","1","4","3","DE","GB","","0","2",2,"3","3","3","3",NA
"1258","2020-03-26 11:52:27",5398148,40,"3","4","1","4","2","4","5","3","3","3","3","2","5","1","2","1","4","1","5","5","2","5","4","2","5","1","2","1","1","1","1","2","1","3","3","DE","DE","","2","2",2,"4","4","7","3",NA
"1264","2020-03-26 13:01:52",5398740,30,"4","3","2","2","4","5","4","1","4","1","4","5","1","1","1","4","4","1","3","4","2","2","4","3","4","1","1","1","1","1","1","2","1","1","1","GB","NL","","0","2",2,"2","2","4","2",NA
"1265","2020-03-26 13:11:57",5398785,41,"5","4","4","1","3","1","5","1","1","2","5","4","5","1","2","3","5","1","5","5","1","4","5","4","2","1","2","1","1","1","1","1","1","7","1","IT","DE","","1","2",2,"1","1","3","2",NA
"1271","2020-03-26 14:05:08",5399318,36,"4","3","3","3","4","2","5","2","4","2","4","3","3","1","2","1","3","1","4","3","2","3","4","2","9","2","","","1","1","2","1","1","4","3","CA","CA","","0","2",2,"2","2","5","1",NA
"1272","2020-03-26 14:09:57",5399338,26,"4","4","3","3","5","2","3","2","3","1","2","4","2","1","1","2","5","1","5","4","1","2","4","1","6","1","1","2","1","1","1","1","2","1","2","US","US","","0","2",2,"2","2","2","2",NA
"1276","2020-03-26 15:28:32",5399759,26,"2","5","4","3","3","3","4","2","2","1","4","5","4","2","2","2","4","2","4","4","3","3","4","2","8","2","","","1","1","1","1","1","3","5","CA","CA","11","1","1",2,"2","1","3","2",NA
"1280","2020-03-26 15:55:42",5399950,23,"4","4","2","5","4","3","2","4","4","2","5","2","1","3","1","1","2","1","2","4","2","2","2","2","2","1","1","2","1","1","1","1","1","2","2","US","US","5","0","1",2,"1","1","3","2",NA
"1281","2020-03-26 15:57:45",5399961,45,"2","5","2","2","3","4","2","4","2","4","2","3","2","1","4","1","4","1","5","2","1","4","5","2","1","1","1","1","1","1","1","1","1","3","5","BY","DE","","1","2",2,"1","1","3","2",NA
"1289","2020-03-26 16:36:05",5400184,28,"4","4","4","2","2","4","2","4","4","4","4","1","4","2","1","2","3","1","4","4","1","4","5","1","10","1","2","1","1","1","1","1","1","2","1","CA","US","8","0","1",2,"1","1","4","1",NA
"1290","2020-03-26 16:36:15",5400185,32,"2","5","2","2","5","3","5","5","2","2","5","2","2","1","5","5","5","1","5","5","2","3","5","3","6","1","1","1","1","1","1","2","2","2","1","US","US","","1","2",2,"3","2","4","2",NA
"1291","2020-03-26 16:36:17",5400186,23,"4","3","2","2","4","3","4","1","1","2","4","2","2","1","1","1","4","1","4","4","2","1","2","2","6","1","1","1","1","1","2","1","2","2","2","US","US","","0","2",2,"2","2","3","2",NA
"1293","2020-03-26 16:45:23",5400235,22,"2","2","4","4","2","4","2","5","4","4","4","2","5","2","4","3","2","1","5","5","1","4","5","1","4","1","1","1","1","1","1","1","2","1","6","US","US","4","0","1",2,"1","1","2","1",NA
"1295","2020-03-26 17:25:25",5404169,35,"4","4","2","2","4","3","2","1","4","4","4","4","4","1","1","1","4","1","5","4","1","4","3","3","6","1","2","1","1","1","1","1","1","2","2","DE","DE","","0","2",2,"2","2","3","2",NA
"1308","2020-03-26 19:52:18",5419137,23,"3","4","3","3","5","3","4","1","4","1","3","2","5","1","1","1","2","2","3","3","2","1","2","3","7","1","1","1","1","1","1","2","1","3","1","US","US","11","0","1",2,"2","2","5","2",NA
"1312","2020-03-26 20:09:25",5419840,40,"4","5","4","1","3","3","4","4","4","1","2","4","2","1","1","3","2","2","4","3","3","2","2","4","9","1","1","2","1","1","1","1","1","3","9","US","US","7","0","1",2,"2","2","5","1",NA
"1316","2020-03-26 22:01:33",5425588,23,"3","4","3","2","4","4","4","2","4","3","4","4","1","1","3","1","5","1","4","4","2","3","5","2","3","1","2","1","1","1","1","2","2","2","6","DE","DE","","1","2",2,"2","2","3","2",NA
"1317","2020-03-26 22:24:54",5426145,57,"3","4","4","2","4","4","4","4","4","3","3","4","4","1","2","2","3","1","3","3","3","1","3","3","3","2","","","1","1","1","1","1","3","9","US","US","","1","2",2,"2","2","7","3",NA
"1335","2020-03-27 09:14:19",5431934,25,"3","3","2","3","3","4","4","2","4","5","4","1","1","3","3","1","5","1","5","4","1","3","4","2","1","1","1","1","1","1","1","1","2","2","7","GB","GB","","0","2",2,"2","2","4","2",NA
"1352","2020-03-27 17:09:10",5436234,30,"2","5","5","2","2","5","2","4","2","1","2","1","1","2","4","2","4","2","5","4","2","4","4","2","8","1","1","1","1","1","1","1","1","2","2","CA","CA","","0","2",2,"1","1","3","2",NA
"1353","2020-03-27 17:25:22",5439282,22,"2","2","3","4","3","2","4","4","2","1","4","4","1","2","2","1","5","1","4","5","1","4","5","1","7","1","1","2","1","1","1","2","1","3","3","US","US","","0","2",2,"1","1","3","2",NA
"1355","2020-03-27 18:21:34",5448465,28,"4","4","2","2","2","3","3","2","4","2","4","2","4","2","2","2","3","1","4","4","3","3","3","3","6","1","1","2","1","1","1","1","1","1","3","IT","DE","","0","2",2,"2","2","3","2",NA
"1358","2020-03-27 18:58:03",5451664,27,"2","5","3","4","2","4","3","3","4","2","4","3","1","1","2","3","5","1","5","4","1","4","4","2","4","1","1","1","1","1","1","2","1","3","2","DE","DE","","0","2",2,"1","1","2","1",NA
"1360","2020-03-27 19:20:48",5452789,28,"4","4","2","3","4","1","4","1","2","1","4","2","2","2","1","3","4","1","4","4","2","2","2","3","2","1","1","1","1","1","1","2","1","1","4","CZ","DE","","0","2",2,"2","2","2","1",NA
"1363","2020-03-27 20:24:29",5455254,24,"4","3","3","2","3","2","3","3","2","5","4","3","4","2","3","2","4","3","4","4","2","5","5","2","2","1","1","1","1","1","1","2","2","6","4","DE","DE","","0","2",2,"2","2","3","2",NA
"1364","2020-03-27 20:35:53",5456059,32,"3","5","4","2","5","2","5","2","4","1","4","4","4","2","2","2","5","2","4","4","2","2","4","2","7","1","1","2","1","1","1","1","1","2","2","US","US","","0","2",2,"3","2","5","2",NA
"1369","2020-03-27 22:08:56",5460336,27,"3","4","4","3","5","4","4","3","2","2","4","4","3","4","2","3","4","1","5","4","2","4","4","2","6","1","1","1","1","1","1","2","2","3","1","DE","DE","","0","2",2,"2","2","2","2",NA
"1374","2020-03-28 01:58:05",5464773,32,"4","4","4","3","4","1","5","2","4","1","4","5","5","1","1","2","2","1","3","4","2","2","4","1","6","1","1","1","1","1","1","2","1","2","3","US","US","6","0","1",2,"2","2","6","3",NA
"1375","2020-03-28 02:10:05",5464815,19,"1","3","5","4","4","1","4","2","2","4","4","1","4","1","1","2","1","1","4","3","1","4","5","1","7","1","1","2","1","1","1","2","2","4","8","CA","CA","","2","2",2,"3","2","5","2",NA
"1379","2020-03-28 11:07:49",5467077,33,"1","4","2","4","4","3","4","4","4","1","4","5","4","2","1","1","4","1","5","3","2","3","4","1","8","1","2","1","1","1","1","2","1","2","2","BR","DE","","0","2",2,"1","1","3","1",NA
"1387","2020-03-28 18:00:32",5478330,29,"2","2","2","4","5","3","4","1","4","1","1","5","2","3","3","1","4","1","4","4","1","2","3","2","6","1","1","1","1","1","1","2","3","2","1","US","US","","0","2",2,"1","1","6","2",NA
"1390","2020-03-28 19:50:44",5483910,33,"3","2","4","3","4","4","3","3","4","4","2","4","3","3","2","2","4","2","4","4","2","4","3","4","3","1","1","1","1","1","1","2","1","3","2","DE","DE","","0","2",2,"2","1","3","2",NA
"1391","2020-03-28 20:36:43",5485506,22,"4","4","2","2","4","2","4","2","1","1","2","1","4","1","2","1","4","1","4","4","1","2","4","1","7","2","","","1","1","1","1","1","2","6","MK","US","","0","2",2,"1","1","2","1",NA
"1400","2020-03-28 22:19:00",5488838,25,"4","3","2","3","5","2","5","3","2","4","5","4","3","1","1","1","3","3","4","3","2","3","5","2","6","2","","","2","","","","1","2","6","ZA","RU","2","0","1",2,"2","2","4","2",NA
"1403","2020-03-28 22:53:19",5489328,39,"4","4","3","2","3","4","3","2","3","4","4","4","2","1","3","2","4","2","4","3","1","4","4","2","5","2","","","1","1","1","1","1","1","9","US","US","10","0","1",2,"1","1","3","2",NA
